Event,Year,Domain,Day,Normalized_Price,Daily_Return_Pct
AirPods Launch,2016,Audio/Wearables,13,100.83340475516368,0.284957485732118
AirPods Launch,2016,Audio/Wearables,14,100.72055706585088,-0.11191498451016413
AirPods Launch,2016,Audio/Wearables,15,101.23273241052738,0.5085112310703632
AirPods Launch,2016,Audio/Wearables,16,102.3613170650089,1.114841640256059
AirPods Launch,2016,Audio/Wearables,17,103.29887676030864,0.9159316450610966
AirPods Launch,2016,Audio/Wearables,18,103.40304606862516,0.10084263409584349
AirPods Launch,2016,Audio/Wearables,19,103.95866360691474,0.53733188664562
AirPods Launch,2016,Audio/Wearables,20,103.52461524347565,-0.4175201453919364
AirPods Launch,2016,Audio/Wearables,21,103.34227584938039,-0.17613143856312075
AirPods Launch,2016,Audio/Wearables,22,104.17569497272451,0.8064648436413746
AirPods Launch,2016,Audio/Wearables,23,104.16703095990869,-0.008316731477631123
AirPods Launch,2016,Audio/Wearables,24,103.98470593399387,-0.17503141275571066
AirPods Launch,2016,Audio/Wearables,25,104.17569497272451,0.18367031672126277
AirPods Launch,2016,Audio/Wearables,26,104.2451651252363,0.06668556665732073
AirPods Launch,2016,Audio/Wearables,27,104.14965982973563,-0.09161604318620453
AirPods Launch,2016,Audio/Wearables,28,105.80778377497649,1.592058915940342
AirPods Launch,2016,Audio/Wearables,29,105.8598612450445,0.04921894043143915
AirPods Launch,2016,Audio/Wearables,30,105.86854681013102,0.008204776564380012
M1 Chip Announcement,2020,Semiconductors,-30,98.20945397757082,-0.7567907482971314
M1 Chip Announcement,2020,Semiconductors,-29,99.69003607043456,1.507575933781169
M1 Chip Announcement,2020,Semiconductors,-28,100.53363941581482,0.8462263418023142
M1 Chip Announcement,2020,Semiconductors,-27,97.28840188842474,-3.228011585224233
M1 Chip Announcement,2020,Semiconductors,-26,100.28400575986171,3.0790965966040806
M1 Chip Announcement,2020,Semiconductors,-25,97.40892727204778,-2.866936223806782
M1 Chip Announcement,2020,Semiconductors,-24,99.0616740025585,1.696709713160982
M1 Chip Announcement,2020,Semiconductors,-23,98.9669783832176,-0.09559258945943672
M1 Chip Announcement,2020,Semiconductors,-22,100.68859772696723,1.739589681199738
M1 Chip Announcement,2020,Semiconductors,-21,107.08437716240644,6.352039436265033
M1 Chip Announcement,2020,Semiconductors,-20,104.24371808576171,-2.652729699624179
M1 Chip Announcement,2020,Semiconductors,-19,104.32120062042796,0.07432825314472868
M1 Chip Announcement,2020,Semiconductors,-18,103.90799873189509,-0.3960862088199235
M1 Chip Announcement,2020,Semiconductors,-17,102.45323288695329,-1.4000518369095105
M1 Chip Announcement,2020,Semiconductors,-16,99.8363912183397,-2.55418164451775
M1 Chip Announcement,2020,Semiconductors,-15,101.15341183680373,1.3191789110082563
M1 Chip Announcement,2020,Semiconductors,-14,100.60250527087359,-0.5446247990319342
M1 Chip Announcement,2020,Semiconductors,-13,99.63841033277076,-0.9583210035445933
M1 Chip Announcement,2020,Semiconductors,-12,99.02721404230877,-0.6134143333085262
M1 Chip Announcement,2020,Semiconductors,-11,99.03583072191623,0.008701324873960914
M1 Chip Announcement,2020,Semiconductors,-10,100.370071183235,1.3472300394644199
M1 Chip Announcement,2020,Semiconductors,-9,95.72172058128729,-4.631211821561553
M1 Chip Announcement,2020,Semiconductors,-8,99.26825129319465,3.7050427952719955
M1 Chip Announcement,2020,Semiconductors,-7,93.70743824898798,-5.6018041738062685
M1 Chip Announcement,2020,Semiconductors,-6,93.62996247250182,-0.08267836356844471
M1 Chip Announcement,2020,Semiconductors,-5,95.06750171640878,1.5353410446246496
M1 Chip Announcement,2020,Semiconductors,-4,98.9497450240027,4.083670273754358
M1 Chip Announcement,2020,Semiconductors,-3,102.46184280838067,3.549375274818556
M1 Chip Announcement,2020,Semiconductors,-2,102.34544667278914,-0.11359949460327812
M1 Chip Announcement,2020,Semiconductors,-1,100.30181356438379,-1.9967992469064888
M1 Chip Announcement,2020,Semiconductors,0,100.0,-0.3009053910975057
M1 Chip Announcement,2020,Semiconductors,1,103.0352676303516,3.0352676303516013
M1 Chip Announcement,2020,Semiconductors,2,102.79383164684074,-0.23432363409490176
M1 Chip Announcement,2020,Semiconductors,3,102.83694883577846,0.04194530765797566
M1 Chip Announcement,2020,Semiconductors,4,103.73373905842196,0.8720505934842526
M1 Chip Announcement,2020,Semiconductors,5,102.94904676883638,-0.7564484773306512
M1 Chip Announcement,2020,Semiconductors,6,101.77632681153186,-1.1391265816552587
M1 Chip Announcement,2020,Semiconductors,7,102.30233624203152,0.5168288608742078
M1 Chip Announcement,2020,Semiconductors,8,101.1813636696323,-1.0957448417865612
M1 Chip Announcement,2020,Semiconductors,9,98.17193931992298,-2.9742872012828436
M1 Chip Announcement,2020,Semiconductors,10,99.31016552607736,1.1594211279101874
M1 Chip Announcement,2020,Semiconductors,11,100.05174738490533,0.7467330810492223
M1 Chip Announcement,2020,Semiconductors,12,100.53463286828719,0.4826357320119268
M1 Chip Announcement,2020,Semiconductors,13,102.65586340042022,2.10995004568435
M1 Chip Announcement,2020,Semiconductors,14,105.82047583940482,3.08273909951029
M1 Chip Announcement,2020,Semiconductors,15,106.13090608339608,0.2933555548005451
M1 Chip Announcement,2020,Semiconductors,16,106.01017795437053,-0.11375397938342413
M1 Chip Announcement,2020,Semiconductors,17,105.41521481247098,-0.5612320942953608
M1 Chip Announcement,2020,Semiconductors,18,106.70862234972054,1.2269647598313727
M1 Chip Announcement,2020,Semiconductors,19,107.25187865579528,0.5091025393377357
M1 Chip Announcement,2020,Semiconductors,20,105.0099267528168,-2.0903614287015038
M1 Chip Announcement,2020,Semiconductors,21,106.26886757163653,1.1988779134977978
M1 Chip Announcement,2020,Semiconductors,22,105.55316954253135,-0.6734785506420593
M1 Chip Announcement,2020,Semiconductors,23,105.0099267528168,-0.5146626975475854
M1 Chip Announcement,2020,Semiconductors,24,110.26991292693198,5.009037085128809
M1 Chip Announcement,2020,Semiconductors,25,110.20954210423912,-0.054748227408929484
M1 Chip Announcement,2020,Semiconductors,26,110.97697400188946,0.6963388859056119
M1 Chip Announcement,2020,Semiconductors,27,109.21791434047292,-1.5850672423151302
M1 Chip Announcement,2020,Semiconductors,28,110.57169270041535,1.2395204286012929
M1 Chip Announcement,2020,Semiconductors,29,113.71907178018506,2.8464600684890096
M1 Chip Announcement,2020,Semiconductors,30,112.92576281099203,-0.6976041544961564
Vision Pro Announcement,2023,Spatial Computing,-30,91.7652500139966,-0.9780910427588663
Vision Pro Announcement,2023,Spatial Computing,-29,91.93763846654171,0.187858097176008
Vision Pro Announcement,2023,Spatial Computing,-28,91.07015775714926,-0.9435533953900177
Vision Pro Announcement,2023,Spatial Computing,-27,91.06458491019247,-0.006119289890405
Vision Pro Announcement,2023,Spatial Computing,-26,93.65039449822405,2.83953371179555
Vision Pro Announcement,2023,Spatial Computing,-25,94.35660664876762,0.7540941544639912
Vision Pro Announcement,2023,Spatial Computing,-24,94.30657142717085,-0.05302778827457333
Vision Pro Announcement,2023,Spatial Computing,-23,93.72267810728573,-0.6191438317063924
Vision Pro Announcement,2023,Spatial Computing,-22,93.11655360008064,-0.6467212839471603
Vision Pro Announcement,2023,Spatial Computing,-21,92.1934390219172,-0.9913538919492759
Vision Pro Announcement,2023,Spatial Computing,-20,96.51978287569051,4.692680845482733
Vision Pro Announcement,2023,Spatial Computing,-19,96.4808589477175,-0.04032740938004764
Vision Pro Announcement,2023,Spatial Computing,-18,95.51884624179844,-0.9971021365391963
Vision Pro Announcement,2023,Spatial Computing,-17,96.51421862880618,1.0420691059102927
Vision Pro Announcement,2023,Spatial Computing,-16,96.61987911910145,0.10947660541258397
Vision Pro Announcement,2023,Spatial Computing,-15,96.09644430863973,-0.5417464969258434
Vision Pro Announcement,2023,Spatial Computing,-14,95.81800836253846,-0.28974635649058333
Vision Pro Announcement,2023,Spatial Computing,-13,95.81800836253846,0.0
Vision Pro Announcement,2023,Spatial Computing,-12,96.16327547175912,0.3603363450368269
Vision Pro Announcement,2023,Spatial Computing,-11,97.47743534487022,1.3665922532942743
Vision Pro Announcement,2023,Spatial Computing,-10,97.53869366103278,0.06284358625752162
Vision Pro Announcement,2023,Spatial Computing,-9,97.00410455658499,-0.5480790078095543
Vision Pro Announcement,2023,Spatial Computing,-8,95.5340167696253,-1.515490291549626
Vision Pro Announcement,2023,Spatial Computing,-7,95.68993608340143,0.16320816296475638
Vision Pro Announcement,2023,Spatial Computing,-6,96.33033187937642,0.6692404887979286
Vision Pro Announcement,2023,Spatial Computing,-5,97.68904012785212,1.4104677332338778
Vision Pro Announcement,2023,Spatial Computing,-4,98.73035410196366,1.06594759529699
Vision Pro Announcement,2023,Spatial Computing,-3,98.70251566739702,-0.028196429375604293
Vision Pro Announcement,2023,Spatial Computing,-2,100.28399159291317,1.6022650636842162
Vision Pro Announcement,2023,Spatial Computing,-1,100.76287802801028,0.4775302892221056
Vision Pro Announcement,2023,Spatial Computing,0,100.0,-0.7571022612099298
Vision Pro Announcement,2023,Spatial Computing,1,99.79395946390244,-0.20604053609756257
Vision Pro Announcement,2023,Spatial Computing,2,99.01993574197856,-0.7756218172742857
Vision Pro Announcement,2023,Spatial Computing,3,100.55128184510083,1.5465028245550183
Vision Pro Announcement,2023,Spatial Computing,4,100.76845087496706,0.21597838026650162
Vision Pro Announcement,2023,Spatial Computing,5,102.34434535345396,1.563876853125623
Vision Pro Announcement,2023,Spatial Computing,6,102.07706370133876,-0.261159179036341
Vision Pro Announcement,2023,Spatial Computing,7,102.43343350411071,0.34911839138971335
Vision Pro Announcement,2023,Spatial Computing,8,103.58056276982191,1.1198777844981134
Vision Pro Announcement,2023,Spatial Computing,9,102.9735954555153,-0.5859857275108626
Vision Pro Announcement,2023,Spatial Computing,10,103.02370807776427,0.04866550694599958
Vision Pro Announcement,2023,Spatial Computing,11,102.43901495113998,-0.5675325976259193
Vision Pro Announcement,2023,Spatial Computing,12,104.13186181506767,1.652541138486252
Vision Pro Announcement,2023,Spatial Computing,13,103.95365111346429,-0.17113945577950096
Vision Pro Announcement,2023,Spatial Computing,14,103.16849889777171,-0.7552906581757113
Vision Pro Announcement,2023,Spatial Computing,15,104.72212778864875,1.5059140216981293
Vision Pro Announcement,2023,Spatial Computing,16,105.38477197208864,0.6327642470913553
Vision Pro Announcement,2023,Spatial Computing,17,105.5741111674607,0.17966466295737948
Vision Pro Announcement,2023,Spatial Computing,18,108.0131175185282,2.3102314801388912
Vision Pro Announcement,2023,Spatial Computing,19,107.17228843370235,-0.7784508994304606
Vision Pro Announcement,2023,Spatial Computing,20,106.54303833164099,-0.5871388128943611
Vision Pro Announcement,2023,Spatial Computing,21,106.81031138368371,0.2508592360683348
Vision Pro Announcement,2023,Spatial Computing,22,106.18106988169482,-0.5891205575916159
Vision Pro Announcement,2023,Spatial Computing,23,105.02838496917175,-1.0855841948168132
Vision Pro Announcement,2023,Spatial Computing,24,104.7332648824899,-0.28099078812692246
Vision Pro Announcement,2023,Spatial Computing,25,105.6743364119586,0.8985411946477395
Vision Pro Announcement,2023,Spatial Computing,26,106.10311882487922,0.4057583207800475
Vision Pro Announcement,2023,Spatial Computing,27,106.18663412857916,0.0787114503559394
Vision Pro Announcement,2023,Spatial Computing,28,108.02427181251429,1.7305734370579806
Vision Pro Announcement,2023,Spatial Computing,29,107.87948099250684,-0.13403545108708892
Vision Pro Announcement,2023,Spatial Computing,30,108.64236762058957,0.7071656454629371
